date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2017-01-01 00:00:00,27.8,20.8,33.4,,,,7,,,
2017-01-02 00:00:00,28,,,,,,6.8,,1013.1,
2017-01-03 00:00:00,26.7,,32.6,,,,5.1,,,
2017-01-04 00:00:00,25.3,,,,,,7.2,,1011,
2017-01-05 00:00:00,25.8,,,,,,7.8,,,
2017-01-06 00:00:00,26.7,,,,,,5.1,,,
2017-01-07 00:00:00,27.6,,33.5,,,,,,,
2017-01-08 00:00:00,26.7,19.5,34.3,,,,,,,
2017-01-09 00:00:00,27.1,,34.5,,,,,,,
2017-01-10 00:00:00,,,,,,,,,,
2017-01-11 00:00:00,27.3,,,,,,6.5,,,
2017-01-12 00:00:00,25.8,,,,,,6,,,
2017-01-13 00:00:00,24,17.2,31.5,,,,5.5,,1010.2,
2017-01-14 00:00:00,24.2,,31,,,,7.1,,1011.3,
2017-01-15 00:00:00,24,,,,,,6.8,,,
2017-01-16 00:00:00,24.3,,,,,,6.3,,1012.1,
2017-01-17 00:00:00,25.4,,34,,,,6.2,,,
2017-01-18 00:00:00,,,,,,,,,,
2017-01-19 00:00:00,27,,,,,,8.4,,,
2017-01-20 00:00:00,26.4,,,,,,6.4,,,
2017-01-21 00:00:00,28.2,20.6,34.6,,,,,,,
2017-01-22 00:00:00,,,,,,,,,,
2017-01-23 00:00:00,27.5,20.5,33.8,,,,,,,
2017-01-24 00:00:00,27.3,20,33.8,,,,6,,1015.1,
2017-01-25 00:00:00,27.1,,,,,,8,,,
2017-01-26 00:00:00,26.8,19.7,34.4,,,,,,,
2017-01-27 00:00:00,27,,,,,,7.8,,,
2017-01-28 00:00:00,27.4,23,34,,,,9.1,,,
2017-01-29 00:00:00,,,,,,,,,,
2017-01-30 00:00:00,26.4,,34.5,,,,,,,
2017-01-31 00:00:00,,,,,,,,,,
2017-02-01 00:00:00,,,,,,,,,,
2017-02-02 00:00:00,28.7,,35.2,,,,6.4,,,
2017-02-03 00:00:00,,,,,,,,,,
2017-02-04 00:00:00,27.6,,,,,,8.1,,1011.8,
2017-02-05 00:00:00,27.2,18.8,35.6,,,,,,,
2017-02-06 00:00:00,26.8,,,,,,8.8,,,
2017-02-07 00:00:00,26.7,,,,,,8.6,,1011.4,
2017-02-08 00:00:00,25.9,,,,,,7.2,,1011.9,
2017-02-09 00:00:00,28.4,,33.6,,,,,,,
2017-02-10 00:00:00,,,,,,,,,,
2017-02-11 00:00:00,27.4,,,,,,,,,
2017-02-12 00:00:00,,,,,,,,,,
2017-02-13 00:00:00,27.4,,,,,,6.3,,,
2017-02-14 00:00:00,27.3,,,,,,6.3,,,
2017-02-15 00:00:00,27.1,,,,,,6.9,,,
2017-02-16 00:00:00,27.8,,,,,,6.9,,,
2017-02-17 00:00:00,27.3,20,34.5,,,,6,,,
2017-02-18 00:00:00,28.7,21.3,35.8,,,,,,,
2017-02-19 00:00:00,28.1,21.4,35.5,,,,8,,1012.2,
2017-02-20 00:00:00,,,,,,,,,,
2017-02-21 00:00:00,,,,,,,,,,
2017-02-22 00:00:00,,,,,,,,,,
2017-02-23 00:00:00,26.8,,,,,,6.4,,1012.3,
2017-02-24 00:00:00,28.4,,,,,,9.2,,,
2017-02-25 00:00:00,27.8,,,,,,9.5,,1011.3,
2017-02-26 00:00:00,28.1,,,,,,7.9,,1010.2,
2017-02-27 00:00:00,27.9,19.2,35.7,,,,7.3,,1011.6,
2017-02-28 00:00:00,27.9,,37,,,,7.1,,,
2017-03-01 00:00:00,28.5,,36.8,,,,,,,
2017-03-02 00:00:00,28.5,,,,,,8.5,,,
2017-03-03 00:00:00,29.3,22,37.5,,,,,,,
2017-03-04 00:00:00,29.1,,36.3,,,,8.3,,,
2017-03-05 00:00:00,28.1,,,,,,9.5,,,
2017-03-06 00:00:00,27.7,,,,,,10.6,,,
2017-03-07 00:00:00,28.1,,36.2,,,,,,,
2017-03-08 00:00:00,28.8,22.2,36.4,,,,7.6,,,
2017-03-09 00:00:00,29.1,,,,,,8.3,,1008.7,
2017-03-10 00:00:00,29.5,,,,,,6.8,,,
2017-03-11 00:00:00,29.6,,,,,,7.6,,,
2017-03-12 00:00:00,29.4,,,,,,9.2,,,
2017-03-13 00:00:00,29.3,,,,,,6.8,,,
2017-03-14 00:00:00,29.2,22.5,36.8,,,,,,,
2017-03-15 00:00:00,28.9,21.2,36.7,,,,7.8,,,
2017-03-16 00:00:00,29.4,19,36.5,,,,6.4,,,
2017-03-17 00:00:00,,,,,,,,,,
2017-03-18 00:00:00,,,,,,,,,,
2017-03-19 00:00:00,28,,,,,,6.4,,1011.5,
2017-03-20 00:00:00,,,,,,,,,,
2017-03-21 00:00:00,29.3,,,,,,9.2,,1011.2,
2017-03-22 00:00:00,28.8,21.2,36.8,,,,8.1,,,
2017-03-23 00:00:00,,,,,,,,,,
2017-03-24 00:00:00,29.8,20.2,37.5,,,,7.6,,1010.4,
2017-03-25 00:00:00,29.9,,,,,,6.8,,,
2017-03-26 00:00:00,30.3,,,,,,8.3,,,
2017-03-27 00:00:00,30.9,22.8,38.8,,,,9.7,,,
2017-03-28 00:00:00,29.3,,,,,,7.2,,,
2017-03-29 00:00:00,,,,,,,,,,
2017-03-30 00:00:00,,,,,,,,,,
2017-03-31 00:00:00,30.4,23.5,37,,,,7.7,,,
2017-04-01 00:00:00,30,,,,,,8.9,,,
2017-04-02 00:00:00,30.4,,,,,,10,,,
2017-04-03 00:00:00,30.1,,,,,,7.3,,,
2017-04-04 00:00:00,31.3,,37.2,,,,7.3,,,
2017-04-05 00:00:00,31.3,24.5,38,,,,,,,
2017-04-06 00:00:00,31.3,24,39.2,,,,,,,
2017-04-07 00:00:00,,,,,,,,,,
2017-04-08 00:00:00,31.1,24,39,,,,12.4,,1008.6,
2017-04-09 00:00:00,30.6,,,,,,7.9,,1008.5,
2017-04-10 00:00:00,31.3,,,,,,10.5,,1007.2,
2017-04-11 00:00:00,30.8,,,,,,8,,1006.9,
2017-04-12 00:00:00,31.1,25,38,,,,6.3,,1007,
2017-04-13 00:00:00,31.9,,37.6,,,,8.4,,1009.3,
2017-04-14 00:00:00,,,,,,,,,,
2017-04-15 00:00:00,26.1,,33,,,,7,,,
2017-04-16 00:00:00,24.9,,27.8,,,,11.9,,,
2017-04-17 00:00:00,,,,,,,,,,
2017-04-18 00:00:00,29.7,,35,,,,6.1,,1009.4,
2017-04-19 00:00:00,,,,,,,,,,
2017-04-20 00:00:00,,,,,,,,,,
2017-04-21 00:00:00,30.1,24,35,,,,,,,
2017-04-22 00:00:00,30.2,24,35.2,,,,,,,
2017-04-23 00:00:00,29.9,,35.5,,,,,,,
2017-04-24 00:00:00,29.7,,,,,,8,,1009.9,
2017-04-25 00:00:00,30.3,25,35,,,,,,,
2017-04-26 00:00:00,,,,,,,,,,
2017-04-27 00:00:00,30.7,,,,,,9.3,,1009.1,
2017-04-28 00:00:00,31.6,26,37.3,,,,,,,
2017-04-29 00:00:00,31,,36,,,,,,,
2017-04-30 00:00:00,30.1,25.8,36.8,,,,,,,
2017-05-01 00:00:00,31.9,25.5,37.4,,,,8.5,,1010.4,
2017-05-02 00:00:00,,,,,,,,,,
2017-05-03 00:00:00,32.6,26,39.2,,,,,,,
2017-05-04 00:00:00,,,,,,,,,,
2017-05-05 00:00:00,31.2,26.5,37.5,,,,,,,
2017-05-06 00:00:00,31.3,,,,,,8,,,
2017-05-07 00:00:00,,,,,,,,,,
2017-05-08 00:00:00,31.3,25,38,,,,,,,
2017-05-09 00:00:00,31.1,,,,,,7.4,,1007.9,
2017-05-10 00:00:00,,,,,,,,,,
2017-05-11 00:00:00,,,,,,,,,,
2017-05-12 00:00:00,31.6,26.5,37.8,,,,7.7,,1008.4,
2017-05-13 00:00:00,31.3,,,,,,8.1,,1007.4,
2017-05-14 00:00:00,29.4,25,34.7,,,,,,,
2017-05-15 00:00:00,28.3,,33,,,,7.2,,,
2017-05-16 00:00:00,25.3,,27,,,,,,,
2017-05-17 00:00:00,28.6,24,33,,,,8.2,,1003.6,
2017-05-18 00:00:00,,,,,,,,,,
2017-05-19 00:00:00,,,,,,,,,,
2017-05-20 00:00:00,29.6,,35.4,,,,,,,
2017-05-21 00:00:00,31.2,,36.2,,,,,,,
2017-05-22 00:00:00,31.5,27.5,36,,,,,,,
2017-05-23 00:00:00,30.8,,34.5,,,,,,,
2017-05-24 00:00:00,,,,,,,,,,
2017-05-25 00:00:00,,,,,,,,,,
2017-05-26 00:00:00,29.9,24,34.5,,,,,,,
2017-05-27 00:00:00,,,,,,,,,,
2017-05-28 00:00:00,26.7,24,30,,,,,,,
2017-05-29 00:00:00,,,,,,,,,,
2017-05-30 00:00:00,,,,,,,,,,
2017-05-31 00:00:00,29.1,23.5,32.4,,,,,,,
2017-06-01 00:00:00,,,,,,,,,,
2017-06-02 00:00:00,,,,,,,,,,
2017-06-03 00:00:00,,,,,,,,,,
2017-06-04 00:00:00,,,,,,,,,,
2017-06-05 00:00:00,,,,,,,,,,
2017-06-06 00:00:00,29.1,,,,,,7,,1005.4,
2017-06-07 00:00:00,27,23.6,29.5,,,,,,,
2017-06-08 00:00:00,,,,,,,,,,
2017-06-09 00:00:00,,,,,,,7,,,
2017-06-10 00:00:00,,,,,,,,,,
2017-06-11 00:00:00,,,,,,,,,,
2017-06-12 00:00:00,,,,,,,,,,
2017-06-13 00:00:00,,,,,,,,,,
2017-06-14 00:00:00,25.8,23,30,,,,,,,
2017-06-15 00:00:00,29.2,23.3,33,,,,,,,
2017-06-16 00:00:00,,,,,,,,,,
2017-06-17 00:00:00,,,,,,,,,,
2017-06-18 00:00:00,27.2,,,,,,8.8,,,
2017-06-19 00:00:00,26.2,,,,,,,,,
2017-06-20 00:00:00,,,,,,,,,,
2017-06-21 00:00:00,,,,,,,,,,
2017-06-22 00:00:00,27.1,25,31,,,,,,,
2017-06-23 00:00:00,,,,,,,,,,
2017-06-24 00:00:00,,,,,,,,,,
2017-06-25 00:00:00,,,,,,,,,,
2017-06-26 00:00:00,27.3,,,,,,7.2,,1006.8,
2017-06-27 00:00:00,,,,,,,,,,
2017-06-28 00:00:00,,,,,,,,,,
2017-06-29 00:00:00,27.6,,31,,,,,,,
2017-06-30 00:00:00,,,,,,,,,,
2017-07-01 00:00:00,,,,,,,,,,
2017-07-02 00:00:00,25.7,,29.2,,,,,,,
2017-07-03 00:00:00,,,,,,,,,,
2017-07-04 00:00:00,,,,,,,,,,
2017-07-05 00:00:00,25,22.5,26.5,7.1,,,,,,
2017-07-06 00:00:00,,,,,,,,,,
2017-07-07 00:00:00,27.8,22,30.8,,,,,,,
2017-07-08 00:00:00,28.3,,,,,,9.3,,,
2017-07-09 00:00:00,,,,,,,,,,
2017-07-10 00:00:00,26.1,22.5,29,52.1,,,,,,
2017-07-11 00:00:00,,,,,,,,,,
2017-07-12 00:00:00,27.4,,30,,,,,,,
2017-07-13 00:00:00,,,,,,,,,,
2017-07-14 00:00:00,,,,,,,,,,
2017-07-15 00:00:00,,,,,,,,,,
2017-07-16 00:00:00,,,,,,,,,,
2017-07-17 00:00:00,25.5,23,28.5,,,,,,,
2017-07-18 00:00:00,27.3,,,,,,10.5,,1006,
2017-07-19 00:00:00,,,,,,,,,,
2017-07-20 00:00:00,,,,,,,,,,
2017-07-21 00:00:00,25.7,22.5,27,,,,,,,
2017-07-22 00:00:00,,,,,,,,,,
2017-07-23 00:00:00,,,,,,,,,,
2017-07-24 00:00:00,26.6,22.8,30.5,,,,7.7,,,
2017-07-25 00:00:00,,,,,,,,,,
2017-07-26 00:00:00,25.9,,,,,,7,,,
2017-07-27 00:00:00,27.2,,,,,,10,,1005.2,
2017-07-28 00:00:00,,,,,,,,,,
2017-07-29 00:00:00,,,,,,,,,,
2017-07-30 00:00:00,,,,,,,,,,
2017-07-31 00:00:00,27.5,24,31.2,,,,,,,
2017-08-01 00:00:00,,,,,,,,,,
2017-08-02 00:00:00,,,,,,,,,,
2017-08-03 00:00:00,,,,,,,,,,
2017-08-04 00:00:00,26.5,24.5,30.5,,,,,,,
2017-08-05 00:00:00,,,,,,,,,,
2017-08-06 00:00:00,26.6,23,29.5,,,,,,,
2017-08-07 00:00:00,,,,,,,,,,
2017-08-08 00:00:00,,,,,,,,,,
2017-08-09 00:00:00,,,,,,,,,,
2017-08-10 00:00:00,,,,,,,,,,
2017-08-11 00:00:00,,,,,,,,,,
2017-08-12 00:00:00,27.6,23.5,33,49,,,,,,
2017-08-13 00:00:00,28.1,22.2,33.8,,,,6.4,,,
2017-08-14 00:00:00,28.2,,,,,,6.1,,1009.6,
2017-08-15 00:00:00,,,,,,,,,,
2017-08-16 00:00:00,,,,,,,,,,
2017-08-17 00:00:00,,,,,,,,,,
2017-08-18 00:00:00,,,,,,,,,,
2017-08-19 00:00:00,27.4,,31,,,,,,,
2017-08-20 00:00:00,28.4,22.5,31,,,,,,,
2017-08-21 00:00:00,,,,,,,,,,
2017-08-22 00:00:00,,,,,,,,,,
2017-08-23 00:00:00,27.2,,32.5,,,,,,,
2017-08-24 00:00:00,27.7,,,,,,7.8,,,
2017-08-25 00:00:00,,,,,,,,,,
2017-08-26 00:00:00,,,,,,,,,,
2017-08-27 00:00:00,26.8,,,,,,8.2,,,
2017-08-28 00:00:00,,,,,,,,,,
2017-08-29 00:00:00,,,,,,,,,,
2017-08-30 00:00:00,27.3,22.5,29.1,,,,,,,
2017-08-31 00:00:00,26.7,,,,,,7,,,
2017-09-01 00:00:00,28.1,22,32,,,,7.7,,,
2017-09-02 00:00:00,27.2,,,,,,6.8,,,
2017-09-03 00:00:00,28.3,,32.2,,,,,,,
2017-09-04 00:00:00,27.7,,,,,,6.2,,,
2017-09-05 00:00:00,,,,,,,,,,
2017-09-06 00:00:00,,,,,,,,,,
2017-09-07 00:00:00,27.4,23,31.8,,,,,,,
2017-09-08 00:00:00,27.5,23,32.6,,,,,,,
2017-09-09 00:00:00,29.2,22.4,33.2,,,,,,,
2017-09-10 00:00:00,,,,,,,,,,
2017-09-11 00:00:00,,,,,,,,,,
2017-09-12 00:00:00,,,,,,,,,,
2017-09-13 00:00:00,,,,,,,,,,
2017-09-14 00:00:00,,,,,,,,,,
2017-09-15 00:00:00,,,,,,,,,,
2017-09-16 00:00:00,26.9,,,,,,6.2,,,
2017-09-17 00:00:00,,,,,,,,,,
2017-09-18 00:00:00,,,,,,,,,,
2017-09-19 00:00:00,,,,,,,,,,
2017-09-20 00:00:00,,,,,,,,,,
2017-09-21 00:00:00,,,,,,,,,,
2017-09-22 00:00:00,,,,,,,,,,
2017-09-23 00:00:00,28.1,24,33.5,,,,,,,
2017-09-24 00:00:00,,,,,,,,,,
2017-09-25 00:00:00,28.9,22.6,33,,,,,,,
2017-09-26 00:00:00,,,,,,,,,,
2017-09-27 00:00:00,,,,,,,,,,
2017-09-28 00:00:00,,,,,,,,,,
2017-09-29 00:00:00,28.6,,32.2,,,,,,,
2017-09-30 00:00:00,,,,,,,,,,
2017-10-01 00:00:00,,,,,,,,,,
2017-10-02 00:00:00,28.4,,32.8,,,,5.8,,,
2017-10-03 00:00:00,28,24,33.8,,,,,,,
2017-10-04 00:00:00,,,,,,,,,,
2017-10-05 00:00:00,26.1,,28,,,,,,,
2017-10-06 00:00:00,26.5,,,,,,7.3,,,
2017-10-07 00:00:00,,,,,,,5.3,,,
2017-10-08 00:00:00,,,,,,,,,,
2017-10-09 00:00:00,,,,,,,,,,
2017-10-10 00:00:00,29.8,,,,,,6.6,,1005.4,
2017-10-11 00:00:00,26.4,21.5,30,55.9,,,,,,
2017-10-12 00:00:00,28.7,23,33.5,,,,,,,
2017-10-13 00:00:00,27.2,23.2,29,,,,,,,
2017-10-14 00:00:00,,,,,,,,,,
2017-10-15 00:00:00,,,,,,,,,,
2017-10-16 00:00:00,28.2,,,,,,7.9,,,
2017-10-17 00:00:00,27,,,,,,8.2,,,
2017-10-18 00:00:00,26,,,,,,6.6,,,
2017-10-19 00:00:00,25.9,,,,,,7.3,,,
2017-10-20 00:00:00,27.5,,,,,,6.7,,,
2017-10-21 00:00:00,27,22.3,32.8,8.9,,,,,,
2017-10-22 00:00:00,,,,,,,,,,
2017-10-23 00:00:00,,,,,,,,,,
2017-10-24 00:00:00,,,,,,,,,,
2017-10-25 00:00:00,28.6,21.6,32.8,,,,,,,
2017-10-26 00:00:00,27.7,,,,,,5.6,,,
2017-10-27 00:00:00,27.4,22,33.5,,,,,,,
2017-10-28 00:00:00,27.3,23,32.8,,,,,,,
2017-10-29 00:00:00,28.3,22,34.2,,,,,,,
2017-10-30 00:00:00,27.9,21,32.8,,,,,,,
2017-10-31 00:00:00,28.1,21,32,,,,,,,
2017-11-01 00:00:00,,,,,,,,,,
2017-11-02 00:00:00,,,,,,,,,,
2017-11-03 00:00:00,,,,,,,,,,
2017-11-04 00:00:00,,,,,,,,,,
2017-11-05 00:00:00,28.1,22.6,33.5,,,,6.9,,,
2017-11-06 00:00:00,,,,,,,,,,
2017-11-07 00:00:00,,,,,,,,,,
2017-11-08 00:00:00,27.7,22.3,33.8,,,,,,,
2017-11-09 00:00:00,28.7,23.5,32.5,,,,5.9,,1010,
2017-11-10 00:00:00,29.3,23,34,,,,,,,
2017-11-11 00:00:00,,,,,,,,,,
2017-11-12 00:00:00,,,,,,,,,,
2017-11-13 00:00:00,,,,,,,,,,
2017-11-14 00:00:00,28.3,22.2,33,,,,5.6,,,
2017-11-15 00:00:00,,,,,,,,,,
2017-11-16 00:00:00,28.4,20.5,34,,,,,,,
2017-11-17 00:00:00,27.8,,,,,,6.7,,,
2017-11-18 00:00:00,28.9,,,,,,6.6,,1009.4,
2017-11-19 00:00:00,29.3,,34.5,,,,,,,
2017-11-20 00:00:00,28.1,23,33,,,,,,,
2017-11-21 00:00:00,,,,,,,,,,
2017-11-22 00:00:00,25.9,22.5,29.5,23.9,,,7.4,,1009.4,
2017-11-23 00:00:00,27.8,,32.8,,,,6.5,,,
2017-11-24 00:00:00,,,,,,,,,,
2017-11-25 00:00:00,28.3,,,,,,6.7,,1012.3,
2017-11-26 00:00:00,28.1,22,33.7,,,,,,,
2017-11-27 00:00:00,,,,,,,,,,
2017-11-28 00:00:00,28.6,22,33.2,,,,,,,
2017-11-29 00:00:00,28,,,,,,6,,1012,
2017-11-30 00:00:00,26.8,19,32,,,,,,,
2017-12-01 00:00:00,26.9,,32.5,,,,,,,
2017-12-02 00:00:00,,,,,,,,,,
2017-12-03 00:00:00,27,18.3,33.1,,,,,,,
2017-12-04 00:00:00,26.7,18,33,,,,,,,
2017-12-05 00:00:00,26.3,,,,,,6.3,,,
2017-12-06 00:00:00,27.3,,32.8,,,,,,,
2017-12-07 00:00:00,27.1,20.6,32,,,,6.8,,1010.9,
2017-12-08 00:00:00,27.2,,,,,,5,,1011.9,
2017-12-09 00:00:00,28.2,21.2,34,,,,,,,
2017-12-10 00:00:00,27.9,19.6,33,,,,,,,
2017-12-11 00:00:00,,,,,,,,,,
2017-12-12 00:00:00,,,,,,,,,,
2017-12-13 00:00:00,27.7,21,33.3,,,,6.3,,,
2017-12-14 00:00:00,26.7,19,33,,,,4.2,,1012.1,
2017-12-15 00:00:00,25.4,16.5,32,,,,6.4,,1012.7,
2017-12-16 00:00:00,25.8,15.2,32.8,,,,5.6,,1013.4,
2017-12-17 00:00:00,26.7,19,32.4,,,,5.1,,1014.8,
2017-12-18 00:00:00,25.9,18.8,31,,,,8.7,,1015.5,
2017-12-19 00:00:00,24.9,17.2,30,,,,8.9,,1016.2,
2017-12-20 00:00:00,23.7,,,,,,9.4,,1017.6,
2017-12-21 00:00:00,21.5,11.5,28.6,,,,7.2,,1017,
2017-12-22 00:00:00,22.6,,,,,,7.6,,1014.6,
2017-12-23 00:00:00,23.6,,,,,,5.2,,1011.9,
2017-12-24 00:00:00,24.8,15,32.2,,,,6.3,,1011.4,
2017-12-25 00:00:00,25.2,19,32,,,,6.6,,1011.7,
2017-12-26 00:00:00,25.1,17.4,31.3,,,,4.3,,1011.7,
2017-12-27 00:00:00,23.7,18,27.2,,,,8.6,,1012.3,
2017-12-28 00:00:00,26.1,,30.5,,,,7.7,,1012.2,
2017-12-29 00:00:00,27.3,21.8,32.2,,,,5.3,,1013.3,
2017-12-30 00:00:00,27.9,23.5,33,,,,6,,1012.6,
2017-12-31 00:00:00,27.7,20.4,34.3,,,,6.3,,1011.6,
2018-01-01 00:00:00,27.2,,,,,,6.1,,1010.7,
2018-01-02 00:00:00,24.8,,,,,,8,,1010.3,
2018-01-03 00:00:00,24.6,18,30,,,,7.9,,1010.1,
2018-01-04 00:00:00,24.9,,,,,,6,,,
2018-01-05 00:00:00,24.9,19.3,30.8,,,,7.7,,1009.8,
2018-01-06 00:00:00,26.2,19,31.8,,,,5.2,,1008.9,
2018-01-07 00:00:00,27.6,,33.2,,,,5.6,,1009.5,
2018-01-08 00:00:00,28.1,,,,,,6,,1011.1,
2018-01-09 00:00:00,27.7,21,34.1,,,,6.8,,1012.2,
2018-01-10 00:00:00,28.5,,,,,,5.6,,1012.7,
2018-01-11 00:00:00,27.4,20.5,34,,,,8.4,,1012.5,
2018-01-12 00:00:00,26.1,20,32,,,,5.7,,1012.8,
2018-01-13 00:00:00,25.8,21,31,,,,8.4,,1012.9,
2018-01-14 00:00:00,25.8,,,,,,5.9,,1012.8,
2018-01-15 00:00:00,24.6,17.2,29.8,,,,5.9,,1012.1,
2018-01-16 00:00:00,25,19.5,30.5,,,,5.8,,1010.8,
2018-01-17 00:00:00,25.2,,,,,,5.6,,1010.7,
2018-01-18 00:00:00,25.1,,,,,,7.2,,1010.7,
2018-01-19 00:00:00,25.6,16,33.5,,,,4.9,,1011.4,
2018-01-20 00:00:00,25.5,,,,,,6.9,,1010.8,
2018-01-21 00:00:00,25.4,15.8,33.2,0,,,6,,1010,
2018-01-22 00:00:00,25,17,33,,,,4.9,,1009.6,
2018-01-23 00:00:00,24.8,,,,,,5.8,,1009.5,
2018-01-24 00:00:00,25.9,14.5,34,,,,5.5,,1008.3,
2018-01-25 00:00:00,25.7,,,,,,4.8,,1007.8,
2018-01-26 00:00:00,26.4,,,,,,7.9,,1008.2,
2018-01-27 00:00:00,26.6,18,34.2,,,,5.7,,1009,
2018-01-28 00:00:00,26.9,21,34,,,,6.2,,1009.5,
2018-01-29 00:00:00,25.5,,,,,,7.3,,1010.9,
2018-01-30 00:00:00,24,16,33,,,,8,,1010.6,
2018-01-31 00:00:00,22.7,,,,,,5.8,,,
2018-02-01 00:00:00,23.1,15.5,31,,,,7.4,,1012.3,
2018-02-02 00:00:00,24.5,14,31.5,,,,6.8,,1012.5,
2018-02-03 00:00:00,25.3,18,33,,,,5.1,,1013.1,
2018-02-04 00:00:00,26.4,,,,,,6.7,,1013.3,
2018-02-05 00:00:00,26.3,19.5,32,,,,6.3,,1014.7,
2018-02-06 00:00:00,26.1,16,32,,,,6.9,,1013.6,
2018-02-07 00:00:00,25.5,,,,,,7.9,,1012.3,
2018-02-08 00:00:00,25.6,20,32,,,,7.6,,1011.6,
2018-02-09 00:00:00,25.7,,,,,,7,,1011.6,
2018-02-10 00:00:00,26.2,18.3,33.2,,,,6.7,,1012.8,
2018-02-11 00:00:00,27,17.8,34.5,,,,6.6,,1013.4,
2018-02-12 00:00:00,27.6,,,,,,5.8,,1014.5,
2018-02-13 00:00:00,27.9,18.5,35.7,,,,7,,,
2018-02-14 00:00:00,28.1,23,35,,,,7.4,,1014.9,
2018-02-15 00:00:00,27.4,,,,,,5.6,,1013.6,
2018-02-16 00:00:00,27.2,21,35,,,,8.2,,1012.2,
2018-02-17 00:00:00,26.6,15.2,34.8,,,,6.8,,1010.5,
2018-02-18 00:00:00,26.5,,,,,,5.7,,1010.5,
2018-02-19 00:00:00,26.9,,35,,,,7,,1010.7,
2018-02-20 00:00:00,27.3,18.5,36,,,,6.5,,1009.8,
2018-02-21 00:00:00,28.1,19.5,35.2,,,,6,,1008.8,
2018-02-22 00:00:00,28.9,23,37,,,,7.3,,1008.9,
2018-02-23 00:00:00,28.6,,,,,,7.4,,1010.1,
2018-02-24 00:00:00,28.8,19.5,36.2,,,,5.8,,1012.1,
2018-02-25 00:00:00,28.8,22,36,,,,7.5,,1011.4,
2018-02-26 00:00:00,28.8,18.8,37.6,,,,6.8,,1010.2,
2018-02-27 00:00:00,28.4,23,36.8,,,,8.3,,1010,
2018-02-28 00:00:00,28.3,19.8,35.6,,,,8.5,,1009.8,
2018-03-01 00:00:00,28.5,,36.5,,,,6.7,,1009.1,
2018-03-02 00:00:00,26.7,20.2,36,,,,7.8,,1008.5,
2018-03-03 00:00:00,28.2,20,36.8,,,,8.7,,1008.1,
2018-03-04 00:00:00,27.6,19.6,36,,,,7.4,,1009.2,
2018-03-05 00:00:00,28.9,22,37.5,,,,6.2,,1009.2,
2018-03-06 00:00:00,29.4,22,38,,,,7.4,,1009.7,
2018-03-07 00:00:00,28.6,22,37,,,,6.8,,1009.5,
2018-03-08 00:00:00,29,24,36.5,,,,6.8,,1009.2,
2018-03-09 00:00:00,29.1,23,37,,,,8.3,,1009.6,
2018-03-10 00:00:00,29.3,21.5,36,,,,7.2,,1011.1,
2018-03-11 00:00:00,28.2,21.2,35,,,,8.3,,1011.6,
2018-03-12 00:00:00,28.5,,,,,,9,,1011.4,
2018-03-13 00:00:00,28.5,,,,,,7.5,,1010.7,
2018-03-14 00:00:00,28,19.5,36,,,,6.1,,1009.5,
2018-03-15 00:00:00,28.1,20,36,,,,7.2,,1009.4,
2018-03-16 00:00:00,27.9,,,,,,7.4,,1009.6,
2018-03-17 00:00:00,28,22,35,,,,8,,1009.8,
2018-03-18 00:00:00,28.7,,,,,,7.4,,1010.9,
2018-03-19 00:00:00,28.7,,36,,,,7.2,,1010.4,
2018-03-20 00:00:00,29.2,24,37,,,,7.3,,1009,
2018-03-21 00:00:00,29.4,23.5,37,,,,8.1,,1008.9,
2018-03-22 00:00:00,28.7,22,36,,,,8.9,,1007.9,
2018-03-23 00:00:00,28.9,,,,,,7,,1009.5,
2018-03-24 00:00:00,29.8,20.1,37,,,,7.4,,1011,
2018-03-25 00:00:00,29.9,24,37,,,,7.4,,1012.1,
2018-03-26 00:00:00,29.6,24,37,,,,8,,1011.8,
2018-03-27 00:00:00,29.2,24,35,,,,8.1,,1010.9,
2018-03-28 00:00:00,29.4,,,,,,7.1,,1009,
2018-03-29 00:00:00,29.1,21.5,36.2,,,,7.8,,1009,
2018-03-30 00:00:00,29.2,21.2,36.2,,,,10.5,,1009.1,
2018-03-31 00:00:00,29.8,21.2,37.5,,,,7.8,,1009.1,
2018-04-01 00:00:00,30,21.2,37.2,,,,8,,1009.1,
2018-04-02 00:00:00,30.3,21.8,37.5,,,,9.5,,1009.8,
2018-04-03 00:00:00,29.4,26,36,,,,8.8,,1009.1,
2018-04-04 00:00:00,30.5,,,,,,7.5,,1007.8,
2018-04-05 00:00:00,31,25,38,,,,10,,1007.3,
2018-04-06 00:00:00,30.4,25,37,,,,10.5,,1008.1,
2018-04-07 00:00:00,28.2,25,37,,,,9.4,,,
2018-04-08 00:00:00,28.1,23,34,,,,8.2,,1012.7,
2018-04-09 00:00:00,29.8,23.5,36,,,,6.4,,1011.2,
2018-04-10 00:00:00,30.6,,,,,,7.6,,1010,
2018-04-11 00:00:00,31.9,,,,,,9,,1009,
2018-04-12 00:00:00,31.4,26,39,,,,9.9,,1007.9,
2018-04-13 00:00:00,30.8,22.9,39.5,,,,6.8,,1008.6,
2018-04-14 00:00:00,31.7,,,,,,8.6,,1007.9,
2018-04-15 00:00:00,31.9,23.2,40,,,,9.2,,1007.8,
2018-04-16 00:00:00,31.3,23,39.2,,,,7.4,,1008.2,
2018-04-17 00:00:00,31,24.2,38.5,,,,9.5,,1009.7,
